#,catalog,sub category,Name,Price,date
89355,ПОРОГИ,ПОРОГИ,"Порог алюм.318 2,7м золото",105,19.12.2023
104725,ПОРОГИ,ПОРОГИ,Порог ламинированный П-6 900*30*2 мм дуб беленый (уп. 5 шт),"42,5",19.12.2023
99964,ПОРОГИ,ПОРОГИ,"Порог с монтажным каналом 36мм 1,8м ""Идеал"" / 292","59,25",19.12.2023
104742,ПОРОГИ,ПОРОГИ,Порог ламинированный П-5 900*30*5 мм венге (уп. 5 шт),"41,9",19.12.2023
65974,ПОРОГИ,ПОРОГИ,"Угол алюм. АНП 362-02 12 мм 2,5м золото",125,19.12.2023
79991,ПОРОГИ,ПОРОГИ,"Угол алюминиевый АВП 10 б/п - 2,5м Metal-Best","21,2",19.12.2023
104744,ПОРОГИ,ПОРОГИ,Порог ламинированный П-9 900*30*5 мм венге (уп. 5 шт),"42,5",19.12.2023
89345,ПОРОГИ,ПОРОГИ,"Порог алюм.80 1,35м серебро","112,45",19.12.2023
104730,ПОРОГИ,ПОРОГИ,Порог ламинированный П-4 900*20*3 мм венге (уп. 5 шт),35,19.12.2023
104734,ПОРОГИ,ПОРОГИ,Порог ламинированный П-4 900*20*3 мм дуб беленый (уп. 5 шт),35,19.12.2023
89350,ПОРОГИ,ПОРОГИ,"Порог алюм.318 2,7м дуб глина",135,19.12.2023
99973,ПОРОГИ,ПОРОГИ,"Порог с монтажным каналом 42мм 1,8м ""Идеал"" / 210","83,45",19.12.2023
104736,ПОРОГИ,ПОРОГИ,Порог ламинированный П-4 900*20*3 мм каштан (уп. 5 шт),35,19.12.2023
77977,ПОРОГИ,ПОРОГИ,Профиль стыковочный ПГ40 ПВХ цвет. № 95 - 3м.п.,"172,8",19.12.2023
80084,ПОРОГИ,ПОРОГИ,"Порог ЛПZR 2,7м (латунь) Best-Profil","321,85",19.12.2023
104720,ПОРОГИ,ПОРОГИ,Порог ламинированный П-1 900*30*5 мм дуб мокко (уп. 5 шт),"47,9",19.12.2023
75878,ПОРОГИ,ПОРОГИ,"Порог алюминиевый А 003 бронза матовая - 0,9м Metal-Best","15,25",19.12.2023
76262,ПОРОГИ,ПОРОГИ,Профиль стыковочный ПГ40 ПВХ цвет. № 106 - 3м.п.,"172,8",19.12.2023
79675,ПОРОГИ,ПОРОГИ,"Планка монтажная (к ПГ 40) - 1,5м.п.","16,05",19.12.2023
99958,ПОРОГИ,ПОРОГИ,"Порог с монтажным каналом 36мм 1,8м ""Идеал"" / 205","59,25",19.12.2023
99963,ПОРОГИ,ПОРОГИ,"Порог с монтажным каналом 36мм 1,8м ""Идеал"" / 291","59,25",19.12.2023
104728,ПОРОГИ,ПОРОГИ,Порог ламинированный П-1 900*30*5 мм венге (уп. 5 шт),"47,9",19.12.2023
104739,ПОРОГИ,ПОРОГИ,Порог ламинированный П-4 900*20*3 мм дуб мокко (уп. 5 шт),35,19.12.2023
104747,ПОРОГИ,ПОРОГИ,Порог ламинированный П-9 900*30*5 мм дуб пепельный (уп. 5 шт),"42,5",19.12.2023
104757,ПОРОГИ,ПОРОГИ,Порог ламинированный П-6 900*30*2 мм венге (уп. 5 шт),"42,5",19.12.2023
104540,ИСКУССТВЕННАЯ ТРАВА,ИСКУССТВЕННАЯ ТРАВА,"PRADO OG 2,00 м","189,95",19.12.2023
99696,ИСКУССТВЕННАЯ ТРАВА,ИСКУССТВЕННАЯ ТРАВА,"PRADO OG 4,00 м","189,95",19.12.2023
110316,ЛАМИНАТ,Ламинат 32 класс,"Ламинат CLASSIC 32 класс FC081 GENOVA уп.1,999 м2, 8мм","149,95",19.12.2023
110284,ЛАМИНАТ,Ламинат 31 класс,"Ламинат SUNEX 31 класс FSX05 GREY OAK уп.2,499 м2, 8мм","149,95",19.12.2023
110314,ЛАМИНАТ,Ламинат 32 класс,"Ламинат CLASSIC 32 класс FC062 ATLAS уп.1,999 м2, 8мм","149,95",19.12.2023
110307,ЛАМИНАТ,Ламинат 33 класс,"Ламинат ELITE XL 33 класс FXL005 TOKYO уп.1,875 м2, 12мм",265,19.12.2023
110701,ЛАМИНАТ,Ламинат 33 класс,"Ламинат ELITE XL 33 класс FXL014 BARCELONA уп.1,875 м2, 12мм",265,19.12.2023
110313,ЛАМИНАТ,Ламинат 33 класс,"Ламинат ELITE XL 33 класс FXL015 NAIROBI уп.1,875 м2, 12мм",265,19.12.2023
68412,ЛАМИНАТ,Ламинат 32 класс,"Ламинат Sigma 32 класс 5382 Дуб Памфилия уп.2,397м2, 8мм","181,95",19.12.2023
110283,ЛАМИНАТ,Ламинат 31 класс,"Ламинат SUNEX 31 класс FSX02 ALAÇATI уп.2,499 м2, 8мм","149,95",19.12.2023
110315,ЛАМИНАТ,Ламинат 32 класс,"Ламинат CLASSIC 32 класс FC071 DATÇA уп.1,999 м2, 8мм","149,95",19.12.2023
110282,ЛАМИНАТ,Ламинат 31 класс,"Ламинат SUNEX 31 класс FSX01 GREY WALNUT уп.2,499 м2, 8мм","149,95",19.12.2023
110702,ЛАМИНАТ,Ламинат 32 класс,"Ламинат NATURAL 32 класс FN020 DIBEK OAK уп.1,533 м2, 10мм",195,19.12.2023
110317,ЛАМИНАТ,Ламинат 32 класс,"Ламинат CLASSIC 32 класс FC084 JAWA уп.1,999 м2, 8мм","149,95",19.12.2023
110308,ЛАМИНАТ,Ламинат 33 класс,"Ламинат ELITE XL 33 класс FXL013 KARTACA уп.1,875 м2, 12мм",265,19.12.2023
110306,ЛАМИНАТ,Ламинат 33 класс,"Ламинат ELITE XL 33 класс FXL026 DEVINE OAK уп.1,875 м2, 12мм",265,19.12.2023
109098,ЛАМИНАТ,Ламинат 33 класс,"Ламинат Paloma 33 класс D3963 Бетон Декада уп.2,357 м2, 8мм","205,95",19.12.2023
110704,ЛАМИНАТ,Ламинат 32 класс,"Ламинат NATURAL 32 класс FN018 SAND OAK уп.1,533 м2, 10мм",195,19.12.2023
110285,ЛАМИНАТ,Ламинат 31 класс,"Ламинат SUNEX 31 класс FSX06 SATEEN OAK уп.2,499 м2, 8мм","149,95",19.12.2023
65458,ЛАМИНАТ,Ламинат 32 класс,"Ламинат Sigma 32 класс 5379 Дуб Корин уп.2,397м2, 8мм","181,95",19.12.2023
110290,ЛАМИНАТ,Ламинат 32 класс,"Ламинат URBAN 32 класс FU004 MIAMI уп.1,899 м2, 8мм","161,95",19.12.2023
65923,ЛАМИНАТ,Ламинат 32 класс,"Ламинат Sigma 32 класс 5381 Дуб Офелия уп.2,397м2, 8мм","181,95",19.12.2023
109652,ЛАМИНАТ,Ламинат 32 класс,"Ламинат Promo 32 класс 3280 уп.2,397м2, 8мм","159,95",19.12.2023
109657,ЛАМИНАТ,Ламинат 32 класс,"Ламинат Promo 32 класс 2590 уп.2,397м2, 8мм","159,95",19.12.2023
100070,ЛАМИНАТ,Ламинат 32 класс,"Ламинат MILO 32 класс 3034 Дуб Феррара уп.2,397м2, 8мм",195,19.12.2023
110712,ЛАМИНАТ,Ламинат 33 класс,"Ламинат STONEX 33 класс FT007 GREY уп.2,424 м2, 10мм",215,19.12.2023
107344,ЛАМИНАТ,Ламинат 32 класс,"Ламинат MILO 32 класс 3305 Дуб Нике уп.2,397м2, 8мм",195,19.12.2023
87839,ЛАМИНАТ,Ламинат 32 класс,"Ламинат EXCLUSIVE 32 класс 4900 Лиственница Альмера уп.2,397м2, 8мм",190,19.12.2023
100066,ЛАМИНАТ,Ламинат 32 класс,"Ламинат EXCLUSIVE 32 класс 4558 Дуб Сарагоса уп.2,397м2, 8мм",190,19.12.2023
100067,ЛАМИНАТ,Ламинат 32 класс,"Ламинат EXCLUSIVE 32 класс 4555 Дуб Авила уп.2,397м2, 8мм",190,19.12.2023
110711,ЛАМИНАТ,Ламинат 32 класс,"Ламинат STONEX 33 класс FT004 BEJ BETON уп.2,424 м2, 10мм",215,19.12.2023
110997,ЛАМИНАТ,Ламинат 32 класс,"Ламинат RIVER 32 класс FRV001 DANUBE OAK уп.1,899 м2, 8мм",169,19.12.2023
71461,ЛАМИНАТ,Ламинат 32 класс,"Ламинат Marine 32 класс 3280 Дуб Тихий уп.1,536,10мм",215,19.12.2023
110713,ЛАМИНАТ,Ламинат 32 класс,"Ламинат URBAN 32 класс FU033 CENEVRE уп.1,899 м2, 8мм","161,95",19.12.2023
110305,ЛАМИНАТ,Ламинат 32 класс,"Ламинат URBAN 32 класс FU011 MOSCOW уп.1,899 м2, 8мм","161,95",19.12.2023
110304,ЛАМИНАТ,Ламинат 32 класс,"Ламинат URBAN 32 класс FU010 GENOVA уп.1,899 м2, 8мм","161,95",19.12.2023
108007,ЛАМИНАТ,Ламинат 33 класс,"Ламинат Vision 33 класс D 3879 Дуб Лувр уп.2,130 м2, 8мм",215,19.12.2023
87823,ЛАМИНАТ,Ламинат 32 класс,"Ламинат EXCLUSIVE 32 класс 4901 Дуб Толедо уп.2,397м2, 8мм",190,19.12.2023
110957,ЛАМИНАТ,Ламинат 32 класс,"Ламинат EASY STEP 32 класс 4557 уп.2,889м2, 8мм","159,95",19.12.2023
109659,ЛАМИНАТ,Ламинат 32 класс,"Ламинат Promo 32 класс 3974 уп.2,397м2, 8мм","159,95",19.12.2023
65924,ЛАМИНАТ,Ламинат 32 класс,"Ламинат Sigma 32 класс 5375 Вяз Кассандра уп.2,397м2, 8мм","181,95",19.12.2023
104578,ЛАМИНАТ,Ламинат 33 класс,"Ламинат Volo 33 класс 4578 Дуб Sparrow уп.2,109 м2, 8мм","249,95",19.12.2023
110481,ЛАМИНАТ,Ламинат 34 класс,"Виниловый ламинат с твердой основой SPC Natural Floor Дуб Abris уп. 2,257 м2 4,0mm",295,19.12.2023
65441,ЛАМИНАТ,Ламинат 32 класс,"Ламинат Sigma 32 класс 5380 Дуб Андромеда уп.2,397м2, 8мм","181,95",19.12.2023
110289,ЛАМИНАТ,Ламинат 32 класс,"Ламинат URBAN 32 класс FU001 LOS ANGELES уп.1,899 м2, 8мм","161,95",19.12.2023
110958,ЛАМИНАТ,Ламинат 32 класс,"Ламинат EASY STEP 32 класс 4606 уп.2,889м2, 8мм","159,95",19.12.2023
110998,ЛАМИНАТ,Ламинат 32 класс,"Ламинат RIVER 32 класс FRV002 TIGRIS OAK уп.1,899 м2, 8мм",169,19.12.2023
93650,ЛАМИНАТ,Ламинат 32 класс,"Ламинат Progress 32 класс D3792 Дуб Трансильвания уп.1,864 м2, 10мм",255,19.12.2023
65477,ЛАМИНАТ,Ламинат 32 класс,"Ламинат Marine 32 класс 3788 Дуб Атлантический уп.1,536, 10мм",215,19.12.2023
104579,ЛАМИНАТ,Ламинат 33 класс,"Ламинат Volo 33 класс 4577 Дуб Hawk уп.2,109 м2, 8мм","249,95",19.12.2023
108006,ЛАМИНАТ,Ламинат 33 класс,"Ламинат Vision 33 класс D 3334 Платан Impresion уп.2,130 м2, 8мм",215,19.12.2023
110999,ЛАМИНАТ,Ламинат 32 класс,"Ламинат RIVER 32 класс FRV006 NILE OAK уп.1,899 м2, 8мм",169,19.12.2023
100069,ЛАМИНАТ,Ламинат 32 класс,"Ламинат MILO 32 класс 3750 Дуб Клеопатра уп.2,397м2, 8мм",195,19.12.2023
71823,ЛАМИНАТ,Ламинат 32 класс,"Ламинат Sigma 32 класс 5384 Дуб Лариса уп.2,397м2, 8мм","181,95",19.12.2023
100071,ЛАМИНАТ,Ламинат 32 класс,"Ламинат MILO 32 класс 3747 Дуб Пандора уп.2,397м2, 8мм",195,19.12.2023
105044,ЛАМИНАТ,Ламинат 33 класс,"Ламинат Terra 33 класс D 4913 Кедр Памуккале уп.2,397 м2, 8мм",200,19.12.2023
108926,ЛАМИНАТ,Ламинат 32 класс,"Ламинат Progress 32 класс D2583 Дуб Масала уп.1,864 м2, 10мм",255,19.12.2023
71821,ЛАМИНАТ,Ламинат 32 класс,"Ламинат Marine 32 класс 3787 Дуб Балтика уп.1,536, 10мм",215,19.12.2023
109656,ЛАМИНАТ,Ламинат 32 класс,"Ламинат Promo 32 класс 3890 уп.2,397м2, 8мм","159,95",19.12.2023
108927,ЛАМИНАТ,Ламинат 32 класс,"Ламинат Progress 32 класс D4909 Дуб Марме уп.1,864 м2, 10мм",255,19.12.2023
110890,ЛАМИНАТ,Ламинат 33 класс,"Ламинат WINGS 33 класс FW007 PARROT (SKY) уп.1,899 м2, 8мм",179,19.12.2023
104577,ЛАМИНАТ,Ламинат 33 класс,"Ламинат Volo 33 класс 4574 Дуб Eagle уп.2,109 м2, 8мм","249,95",19.12.2023
110482,ЛАМИНАТ,Ламинат 34 класс,"Виниловый ламинат с твердой основой SPC Natural Floor Дуб Barro уп. 2,257 м2 4,0mm",295,19.12.2023
67003,ЛАМИНАТ,Ламинат 32 класс,"Ламинат Marine 32 класс 3793 Дуб Адриатика уп.1,536, 10мм",215,19.12.2023
110484,ЛАМИНАТ,Ламинат 34 класс,"Виниловый ламинат с твердой основой SPC Natural Floor Дуб Torre уп. 2,257 м2 4,0mm",295,19.12.2023
110480,ЛАМИНАТ,Ламинат 34 класс,"Виниловый ламинат с твердой основой SPC Natural Floor Дуб Sines уп. 2,257 м2 4,0mm",295,19.12.2023
108005,ЛАМИНАТ,Ламинат 33 класс,"Ламинат Vision 33 класс D 3941 Вяз Версаль уп.2,130 м2, 8мм",215,19.12.2023
